sample_id,text,mcd,pesq,stoi,utmos,f0_correlation,wer
VIVOSSPK40_197,HIỆN ANH MIÊN ĐANG THUÊ MÁY BỪA LÀM LẠI ĐẤT ĐỂ TIẾP TỤC GIEO HẠT,907.8455121483154,1.023419976234436,0.19070684240882593,1.7294217348098755,-0.029109449870105168,0.13333333333333333
VIVOSSPK40_198,VÀ HÌNH NHƯ CUỘC TRÒ CHUYỆN BẮT ĐẦU TỪ TRONG TIỀM THỨC,887.1424419754485,1.027002215385437,0.09004024100779157,1.4939807653427124,0.050861506294849534,0.0
VIVOSSPK40_199,HỒNG HAY NGHỈ HỌC ĐỂ ĐI MUA SẮM VÀ ĐI CHƠI CẢ TUẦN,1013.1337115865493,1.025253415107727,0.18576557042884273,2.060006856918335,-0.23539414145048518,0.0
VIVOSSPK40_200,SAU KHI TIÊM VỀ HAI CHÁU ĐỀU CÓ BIỂU HIỆN BỎ ĂN NGỦ LI BÌ,918.0563776936259,1.0241966247558594,0.11849733061897248,1.7262409925460815,0.16241834281288275,0.0
VIVOSSPK40_201,ĐÓ LÀ GIẤC MƠ TỈNH THỨC VÀO ĐÊM THỨ BA CỦA CÔ,841.5807865578072,1.08672297000885,0.2345213401732699,1.6352653503417969,-0.6729460137482792,0.0
VIVOSSPK40_202,VIÊN PHI CÔNG NGẠC NHIÊN QUÁ BÈN TẮT CHẾ ĐỘ TỰ ĐỘNG,919.5081510857217,1.0219299793243408,0.058349900990424496,1.9795821905136108,-0.145762671602488,0.25
VIVOSSPK40_203,RỒI TỰ HỎI CÁI TAY CỦA GÃ KHÔNG BIẾT ĐÃ LÀNH HẲN CHƯA,876.1148308932383,1.0283159017562866,0.19416090709787573,1.7967301607131958,-0.08297642351049557,0.0
VIVOSSPK40_204,VỀ CÂU HÒ NÀY BÀ HỈ KHƯƠNG CON GÁI NHÀ THƠ KỂ LẠI,933.8019008605878,1.0190776586532593,0.15485196563690962,2.299028158187866,0.08085929089723477,0.23076923076923078
VIVOSSPK40_205,NGOÀI DANH MỤC NÀY THÌ HOÀN TOÀN ĐƯỢC TỰ DO KINH DOANH,889.2847238145756,1.0251178741455078,0.2502472785421229,2.0045619010925293,-0.08484279227315726,0.0
VIVOSSPK40_206,TÔI CŨNG LÀ NGƯỜI HƯỚNG DẪN CHO CÁC NHÀ TÀI TRỢ,808.4750863104874,1.0217252969741821,0.15937018309293194,1.831583857536316,-0.5099340801143452,0.0
VIVOSSPK40_207,TRÊN THIỆP CÒN CÓ MẤY CHỮ HÁN NHẬT NHẬT TÂN HỰU NHẬT TÂN,840.5311537393014,1.0278054475784302,0.1612779504172413,1.9478448629379272,-0.04360194903934828,0.23076923076923078
VIVOSSPK40_208,BẮT ĐẦU KHÁM BẰNG MỘT CÂU HỎI THẾ EM MUỐN KHÁM GÌ,878.6499753015775,1.0210548639297485,0.13985276093033056,1.6145615577697754,-0.2961601782316043,0.0
VIVOSSPK40_209,NÀNG KIM ĐƯỢC ĐÀI TRUYỀN HÌNH NHẬT BẢN MUA VỚI GIÁ CAO NGẤT NGƯỞNG,905.9453018779562,1.0238181352615356,0.14112976623390786,1.587622880935669,-0.08379115420864357,0.21428571428571427
VIVOSSPK40_210,LUẬT ĐẦU TƯ PHẢI THAM KHẢO NHÀ ĐẦU TƯ TRƯỚC KHI THÔNG QUA,889.854149618615,1.0254899263381958,0.21646944765966658,1.963654637336731,-0.41949370967551036,0.07692307692307693
VIVOSSPK40_211,BÁC SĨ THINH ĐÃ THẮT CỔ TỰ TỬ ĐÂU VÀI NGÀY SAU KHI NHẬM CHỨC,878.1553358358566,1.0201553106307983,0.15204564470454263,2.1378722190856934,-0.058963012618729556,0.0
VIVOSSPK40_212,CỤ THỂ LÀ MỘT SỐ BÀ CÔNG CHÚA CUNG PHI CỦA VƯƠNG TRIỀU NGUYỄN,845.4196311570602,1.0281054973602295,0.23712799119826278,2.12982177734375,0.27108450425047365,0.0
VIVOSSPK40_213,MÙA NÀY MỚI BUÔN BÁN CÓ LỜI CÒN NGÀY THƯỜNG CHỈ VỪA ĐỦ TIỀN CHỢ,897.1515343548444,1.0205988883972168,0.0866369002934631,2.069885015487671,-0.006604948963460465,0.0
VIVOSSPK40_214,CỨ ĐỂ QUẦN ÁO CÒN NGUYÊN BỤI ĐƯỜNG KHẢI LÊN SÀN TẬP,918.9397561710576,1.025710940361023,0.1691055011392985,1.8382352590560913,-0.07182729161911332,0.0
VIVOSSPK40_215,VẤN ĐỀ BỎ PHIẾU TÍN NHIỆM PHẢI TUÂN THEO LUẬT ĐỊNH,849.0593266724449,1.0203020572662354,0.15215400429632778,2.1569902896881104,-0.44661884543963243,0.0
VIVOSSPK40_216,MỘT SỐ BIỂU HIỆN BAN ĐẦU CỦA TRẦM CẢM ĐÃ THỂ HIỆN Ở CHÁU,943.9288894976337,1.0222539901733398,0.14776659890332464,1.6612272262573242,0.06972489533169418,0.0
VIVOSSPK40_217,VẤN ĐỀ TÌNH DỤC LIÊN QUAN NHIỀU ĐẾN TUỔI DẬY THÌ TUỔI PHÁT DỤC,877.2846091825766,1.019593358039856,0.24034584328689784,1.6420133113861084,-0.2817038390826393,0.0
VIVOSSPK40_218,HÔM NAY BẮT ĐẦU THANH TRA CUNG ỨNG THUỐC TẠI BỆNH VIỆN,868.3064998957146,1.0233756303787231,0.2230392068789805,1.596221923828125,-0.43855590508905623,0.0
VIVOSSPK40_219,CHỊ CHƯA LÀM HẾT SỨC MÌNH MÀ ĐÃ VỘI BUÔNG XUÔI,879.8582713666663,1.020843267440796,0.0906209273550667,1.9366823434829712,-0.19741339527265195,0.0
VIVOSSPK40_220,ĐÁP SẼ KINH DOANH CHỖ NGỒI CHO CÁC CẶP TÌNH NHÂN,775.9030587493266,1.0315296649932861,0.2906860347115651,1.9832117557525635,-0.0673356563384977,0.0
VIVOSSPK40_221,CÓ KHI MÌNH CHẲNG LÀM GÌ CŨNG BỊ NGƯỜI TA GHÉT,917.517972288062,1.023705244064331,0.10975957903719025,1.4663690328598022,-0.13149382367348442,0.0
VIVOSSPK40_222,DƯƠNG LÀ MỘT CHỦ CỬA HÀNG LÂU NĂM Ở HÀ NỘI,998.8569246277681,1.020492672920227,0.08275495737719683,1.464115858078003,-0.2006726146576953,0.0
VIVOSSPK40_223,TOÀN CẢNH NHÀ MÁY LỌC DẦU DUNG QUẤT ẢNH DUNG QUẤT,858.7166046232095,1.0249626636505127,0.015587979764997331,1.9471213817596436,0.1717609505500505,0.2727272727272727
VIVOSSPK40_224,NGOÀI RA TRÙM HOA CÒN CÓ HÀNH VI LỪA ĐẢO CHIẾM ĐOẠT TÀI SẢN,871.5095669020442,1.0223157405853271,0.1066541817282801,1.953472375869751,0.22965514886722707,0.14285714285714285
VIVOSSPK40_225,CÁC MẶT HÀNG NÓNG TRONG THỜI GIAN GẦN ĐÂY GỒM ĐƯỜNG SỮA BÁNH KẸO,977.9070033081205,1.0193077325820923,0.07548897511541583,2.2904975414276123,0.5131371629238713,0.07142857142857142
VIVOSSPK40_226,HÀNH KHÁCH NGHỈ CHÂN ĂN UỐNG Ở TRẠM DỪNG BÙ ĐĂNG VÀO BAN ĐÊM,912.288270487073,1.0218656063079834,0.11583297747729115,1.6247830390930176,0.0201982517973693,0.21428571428571427
VIVOSSPK40_227,THÀNH CỔ HÀ NỘI TIẾP TỤC MỞ CỬA ĐÓN KHÁCH THAM QUAN,819.8297704763214,1.02773118019104,0.2167721212320056,1.7966417074203491,0.22643390711240408,0.0
VIVOSSPK40_228,NHƯNG NĂM ẤY BÁC HẦU NHƯ CHỈ ĐỌC VÀ NGẪM NGHĨ,983.2541327806798,1.0210092067718506,0.06633764954761805,2.252805471420288,0.22135110894565677,0.0
VIVOSSPK40_229,KHÔNG AI BẢO AI NHÀ NHÀ ĐỀU BÀY TRƯỚC SÂN NHỮNG TRÀNG MỨT LỚN,896.8070298690564,1.0236847400665283,0.06569684276386245,2.3937220573425293,0.5543440375253469,0.21428571428571427
VIVOSSPK40_230,CHÍNH QUYỀN BÌNH NHƯỠNG ĐÃ TỊCH THU CÁC TÀI SẢN Ở KHU NGHỈ DƯỠNG,890.1173075609689,1.0232163667678833,0.07956877362853401,2.1971964836120605,-0.09578695073866166,0.14285714285714285
VIVOSSPK40_231,CHỦ NHIỆM ỦY BAN KINH TẾ VÀ NGÂN SÁCH CỦA QUỐC HỘI NGUYỄN ĐỨC KIÊN,867.1227577412016,1.0232809782028198,0.22083386172857075,1.8844653367996216,0.08196967856948909,0.06666666666666667
VIVOSSPK40_232,KHÔNG NHAI HAY NGẬM THUỐC TRỪ KHI ĐƯỢC BÁC SĨ HƯỚNG DẪN,901.40076664269,1.0175021886825562,0.1904307191022838,1.8497004508972168,-0.31395359562846115,0.0
VIVOSSPK40_233,CÔNG TÁC XÂY DỰNG QUY HOẠCH KẾ HOẠCH CÒN NHIỀU BẤT CẬP,894.8528384823168,1.0234373807907104,0.26367336419062004,2.490966796875,-0.25441862469981924,0.08333333333333333
VIVOSSPK40_234,NẾU ĐÚNG NHƯ VẬY THÌ KÊNH TRUYỀN HÌNH NÀY QUÁ COI THƯỜNG KHÁN GIẢ,867.3000707137563,1.0216323137283325,0.1908733502217224,1.9852211475372314,0.0197820839099176,0.0
VIVOSSPK40_235,TỘI NGHIỆP ÔNG LO LẮNG CHUYỆN CHI TIÊU QUÁ ĐÂY MÀ,964.2312248551497,1.0278632640838623,0.20984759913478584,1.7945243120193481,0.23445515107280449,0.0
VIVOSSPK40_236,TAY BUÔN SẼ GỬI PHO TƯỢNG NÀY CHO THỢ CHẠY VÀO MỘT VÙNG NÔNG THÔN,786.2355223823167,1.0394415855407715,0.23932655413607784,1.8048646450042725,0.26465781071267563,0.0
VIVOSSPK40_237,NHIỀU NGƯỜI CHO RẰNG ÔNG ĐÃ VỀ HƯU MỚI DÁM NÓI THẲNG THẮN NHƯ THẾ,845.878002060213,1.0206207036972046,0.16374241246456894,1.483803629875183,0.40825227363361716,0.0
VIVOSSPK40_238,CÓ GIẬN GÌ THÌ NÓI ANH EM RÚT KINH NGHIỆM NỠ NÀO,927.9158036791689,1.0176106691360474,0.06672484186542466,2.0165975093841553,0.31362733774522666,0.16666666666666666
VIVOSSPK40_239,TỨC LÀ NGỌT ĐÃ TỪNG CHIA NHƯNG BÙI THÌ CHƯA SẺ CHỈ LÀ SẼ THÔI,886.2076127464668,1.0289186239242554,0.12944903941619063,1.8385695219039917,0.03852187672887482,0.06666666666666667
VIVOSSPK40_240,THEO CÔ VIỆT THỦY KẾT CẤU CHƯƠNG TRÌNH MÔN VĂN CÒN KHÁ NẶNG,903.722985536418,1.0272362232208252,0.14514953077517911,2.058563709259033,0.2348794900550351,0.07692307692307693
VIVOSSPK40_241,MÁ CHẮC PHẢI VUI LÒNG CHỜ GẶP TÔI SAU MƯỜI MỘT NĂM XA CÁCH,786.0545075797324,1.028023362159729,0.16600324730832106,2.0825185775756836,0.07066527743667131,0.14285714285714285
VIVOSSPK40_242,HẦU HẾT LÀ HỌC SINH SINH VIÊN CÁ BIỆT CÓ MỘT ĐỐI TƯỢNG NỮ,913.8558783580681,1.026776909828186,0.19439292604902916,2.162261962890625,-0.23907162700383244,0.0
VIVOSSPK40_243,CÁC TỈNH MIỀN BẮC TRỜI RÉT RIÊNG VÙNG NÚI CÓ NƠI RÉT ĐẬM,919.2577386847353,1.0240286588668823,0.17864876556973017,1.719547152519226,-0.16499238987738493,0.0
VIVOSSPK40_244,SAU NÀY PHÚ CÒN LÀM NHIỀU VIỆC TÀY TRỜI HƠN THẾ NHIỀU,876.0538209856626,1.0217947959899902,0.17383536406701963,2.371079444885254,-0.11778712518260535,0.16666666666666666
VIVOSSPK40_245,KHÁCH QUỐC TẾ ĐANG LÀM THỦ TỤC NHẬP CẢNH TẠI SÂN BAY TÂN SƠN NHẤT,852.6897441834517,1.0277942419052124,0.08561818848855762,1.9662151336669922,0.19405436756910827,0.0
VIVOSSPK40_246,THỢ MAY LÀM QUẦN QUẬT SUỐT NGÀY ĐÊM VỀ CHỈ CẦN MỘT NƠI NGẢ LƯNG,886.5905412907896,1.0226478576660156,0.07227550096872297,2.242584228515625,-0.5993004922781703,0.13333333333333333
VIVOSSPK40_247,EM MUỐN BIẾT THÔNG TIN VỀ NGÀNH TÀI CHÍNH NGÂN HÀNG,859.0698248100798,1.0178569555282593,0.12976445649053736,2.2141828536987305,0.24742885119923394,0.0
VIVOSSPK40_248,BẢO HIỂM Y TẾ TỰ NGUYỆN NHIÊU KHÊ VÀ PHIỀN PHỨC,886.3247592663894,1.0242546796798706,0.15707307763678385,2.2240591049194336,-0.6036627109515089,0.0
VIVOSSPK40_249,CHÍ ÍT TÔI PHẢI Ở LẠI THÀNH PHỐ LÀM VÀI BA NĂM,830.4776393995509,1.0302443504333496,0.3081943523190632,2.3309550285339355,0.7922044740626845,0.0
VIVOSSPK40_250,TÔI THƯỜNG HAY XÂU CHUỖI CÁC VẤN ĐỀ LẠI VỚI NHAU,849.7974434651726,1.0192945003509521,0.09507519090396874,2.2794930934906006,0.24663462221357715,0.0
VIVOSSPK40_251,VỚI TUẤN KHI THÀNH TIẾN SĨ LÀ MỚI CHỈ BẮT ĐẦU HỌC CÁCH NGHIÊN CỨU,856.113890102179,1.024936318397522,0.17930648168197533,2.3050153255462646,0.11326361205022106,0.0
VIVOSSPK40_252,GIÁ THỊ TRƯỜNG CHỈ XUẤT HIỆN KHI ĐÃ ĐẠT ĐƯỢC THỎA THUẬN CỦA ĐÔI BÊN,861.7954963184211,1.022491455078125,0.17923468358586572,2.232433557510376,-0.07343209729838239,0.2
VIVOSSPK40_253,NHỮNG BÀI HỌC KINH NGHIỆM NÀO ĐƯỢC ĐƯA RA TRAO ĐỔI TẠI DIỄN ĐÀN,933.6632930982155,1.0235480070114136,0.05135656617502674,2.0184011459350586,-0.20670993328424278,0.07142857142857142
VIVOSSPK40_254,KHÔNG AI LO CHO ÔNG DÁNG DẤP NHƯ MỘT KẺ LANG THANG,883.9830471917461,1.0246312618255615,0.14495023187507017,1.6143006086349487,-0.24323024228771656,0.0
VIVOSSPK40_255,TRONG CÁI GÓI CÓ MỘT CHIẾC ĐỒNG HỒ MẶT XANH VÀ MỘT CHIẾC VÒNG BẠC,836.6779704060099,1.033836007118225,0.282918727603516,2.376328468322754,0.05253388493238933,0.0
VIVOSSPK40_256,BỞI NGHĨ ĐÃ LỠ MẤT CÔNG RỒI THÔI ĐỂ CHO MẤT CÔNG LUÔN,850.0807506089533,1.0257468223571777,0.1642791064949673,1.6046053171157837,-0.6469002948926673,0.07692307692307693
VIVOSSPK40_257,HAI NGƯỜI CÒN LẠI CŨNG ĐỨNG LÊN VÀ ĐI THEO ÔNG TA,855.4772690543119,1.0245431661605835,0.11516157159154394,1.690095067024231,-0.2887921100659849,0.0
VIVOSSPK40_258,HIỂU ĐƯỢC TÌNH THƯƠNG CỦA THẦY CÔ EM NÀO CŨNG CHĂM ĐẾN LỚP,853.2863479801131,1.0212624073028564,0.17545401437343583,1.8136305809020996,-0.17626313552970999,0.07692307692307693
VIVOSSPK40_259,XÉT XỬ VỤ NHÀ KIỀU HỌC ĐÀO THÁI TÔN BỊ KIỆN,890.2694106024363,1.022965669631958,0.13055586834189914,2.249741792678833,-0.15732010784704642,0.09090909090909091
VIVOSSPK40_260,HAI CHỊ EM MÌNH THUÊ NHÀ Ở CHUNG CHỊ GÁI RA TRƯỜNG ĐI LÀM,887.7277997061974,1.0242681503295898,0.1495450243563151,2.2069950103759766,0.2831756940381586,0.0
VIVOSSPK40_261,GIỚI CÔNG NHÂN CÒN KHỔ HƠN VỚI KHOẢN LƯƠNG HẠN HẸP,872.0351330490246,1.0567653179168701,0.19359560503283904,1.752038598060608,0.13845043805480944,0.18181818181818182
VIVOSSPK40_262,ÔNG NGUYỄN CAO KỲ TÔI ĐÃ KHÓC LẦN THỨ HAI TRONG CUỘC ĐỜI,830.9940212593693,1.0214496850967407,0.1275365540277417,1.980712652206421,-0.4123110938487866,0.0
VIVOSSPK40_263,CŨNG CÓ BẠN ĐỂ LẠI SỐ ĐIỆN THOẠI LIÊN LẠC ĐỂ NHỜ,768.1956611933683,1.0383892059326172,0.17191410625495857,2.20894455909729,0.1309991771698377,0.0
VIVOSSPK40_264,CÓ NHỮNG CÁI MẤT ĐI RỒI SẼ KHÔNG NHÌN THẤY ĐƯỢC NỮA,843.6568103252661,1.0427263975143433,0.17751846301602112,1.9033128023147583,0.09995018795192981,0.0
VIVOSSPK40_265,TUY NHIÊN KHÔNG BÊN NÀO TIẾT LỘ CÁC CHI TIẾT VỀ TÀI CHÍNH,890.9125918554189,1.024200439453125,0.1515883345664584,2.3395395278930664,0.03695612329552513,0.0
VIVOSSPK40_266,THƯA LINH MỤC LIỆU CHẮC CHẮN NAM TÂY NGUYÊN CÓ SỬ THI,868.7465022245436,1.021641492843628,0.1685330650800006,1.594887375831604,0.11078445237969806,0.0
VIVOSSPK40_267,MẤY BẠN ĐÓ BỊ PHẠT NÊN MỚI NHIỀU TIỀN NHƯ VẬY ĐÓ MẸ,941.9971902427194,1.0225591659545898,0.16733953402075807,2.1871378421783447,0.11082869830513065,0.0
VIVOSSPK40_268,NHƯNG LÚC CHIA TAY TỪ THỨC QUÊN HỎI NÀNG Ở LÀNG NÀO,903.5319898503363,1.0220084190368652,0.10451672912409782,1.753713607788086,0.06964613973918368,0.08333333333333333
VIVOSSPK40_269,HẦU HẾT CÁC CHỈ TIÊU ĐỀ RA TỪ ĐẦU NĂM ĐỀU ĐẠT VÀ VƯỢT,890.0297756812828,1.0190207958221436,0.06436680522364376,1.6306504011154175,0.25316616319587115,0.14285714285714285
VIVOSSPK40_270,ĐẢM BẢO QUYỀN LỢI CỦA NGƯỜI ĐƯỢC HỖ TRỢ ĐÀO TẠO NGHỀ,924.7310115299473,1.0204187631607056,0.13279622153890538,1.949859619140625,-0.08526370213624007,0.0
VIVOSSPK40_271,TIẾP TUYẾN TIỆM CẬN ĐỨNG VÀ NGANG CỦA ĐỒ THỊ HÀM SỐ,851.521933955648,1.0193750858306885,0.08928755237538319,2.2553234100341797,0.01707545790698012,0.0
VIVOSSPK40_272,MỨC ĐÓNG GÓP TÙY THEO THỎA THUẬN CỦA CÁC CHỦ SỞ HỮU,871.5390878250646,1.0254132747650146,0.2519791146748695,2.0357093811035156,0.5625108718221392,0.16666666666666666
VIVOSSPK40_273,TUYỆT QUÁ VẬY TỐI NAY HAI CHÚNG TA SẼ ĐI ĐÂU ĐÓ ANH NHÉ,977.4058973544999,1.0196566581726074,0.2811473130810757,1.8027498722076416,-0.1862373006706977,0.07142857142857142
VIVOSSPK40_274,CHỊ LAN CÒN ĐANG ĐỘC THÂN LẠI BỐC THĂM VÀO MỘT CÁI,867.8259180123845,1.0230146646499634,0.163268069077639,1.8762284517288208,-0.16712132180075528,0.0
VIVOSSPK40_275,NHIỀU BẠN CHO BIẾT MÌNH LÀM DƯ GIỜ NHƯNG KHÔNG BIẾT ĐIỂM CAO HAY THẤP,900.7425906351573,1.0233440399169922,0.11543194309042705,2.047227382659912,-0.10232538285058976,0.06666666666666667
VIVOSSPK40_276,VÌ VẬY MUỐN CÓ NGUYÊN LIỆU CÔNG TY PHẢI NÂNG GIÁ VẬN CHUYỂN,892.3569615874557,1.0189671516418457,0.21238559627671164,2.06738543510437,-0.4547017746310182,0.0
VIVOSSPK40_277,TUY NHIÊN NGÀY CHAY TỊNH CUỐI CÙNG NÀY KHÔNG DIỄN RA BÌNH YÊN,871.6365537296401,1.0196377038955688,0.24192019020221295,1.865475058555603,0.03991207390277119,0.15384615384615385
VIVOSSPK40_278,HIỆN CẢNH SÁT ĐANG TRUY TÌM VỊ KHÁCH HUNG BẠO NÀY,960.1008259971136,1.0261417627334595,0.13795360227683828,1.723680019378662,0.019068949099615415,0.0
VIVOSSPK40_279,NGHỆ AN NGƯỜI DÂN ĐƯỢC VAY TIỀN ĐỂ MUA NHÀ CHUNG CƯ,894.6668098086799,1.0182698965072632,0.18842063807797008,1.4565813541412354,0.2170657137668095,0.08333333333333333
VIVOSSPK40_280,TIỆN ĐÂY TÔI CŨNG NÓI CHỨNG CỨ KHÔNG PHẢI LÀ ĐÚNG HẾT ĐÂU,870.8804432314522,1.0269699096679688,0.07417799549448674,1.3998063802719116,0.06597260949146448,0.07692307692307693
VIVOSSPK40_281,HÀ NỘI SAU TẾT LAO ĐỘNG PHỔ THÔNG DỄ KIẾM VIỆC,874.3287681918915,1.0295130014419556,0.07951393420276005,2.3233489990234375,0.07421528095380905,0.0
VIVOSSPK40_282,Ế SÔ KHÔNG LÀM ĐƯỢC CHO MÌNH THÌ TRANH THỦ LÀM CHO NGƯỜI KHÁC VẬY,890.8966599287095,1.023681640625,0.1508603677564972,1.781709909439087,0.6465265850311839,0.06666666666666667
VIVOSSPK40_283,KHI BIẾT TIN MÌNH BỊ BỆNH TUYÊN BUỒN NẢN VÀ TUYỆT VỌNG,837.5746567281049,1.0236070156097412,0.22373479153989712,1.9975281953811646,0.626071446086891,0.0
VIVOSSPK40_284,TUY NHIÊN KHÔNG CÓ NGUY CƠ ĐẾN TÍNH MẠNG NHỜ ĐƯỢC CẤP CỨU KỊP THỜI,852.2593947278643,1.0230461359024048,0.1713929866248689,2.1132049560546875,0.20281666551038618,0.0
VIVOSSPK40_285,ÔNG LIỀN HỎI TÔI ĐẤT ƠI CON NẤU TÔ CHÁO SAO MÀ NGON QUÁ VẬY,890.8990028591079,1.0197898149490356,0.2029025595732823,1.513700008392334,-0.19881742198812474,0.06666666666666667
VIVOSSPK40_286,TÂM LÝ CỦA HỌ ĐỀU GIỐNG NHAU SỢ CON MÌNH BỊ MẤT GỐC,908.0166397846182,1.0253373384475708,0.1595647950132299,2.286998987197876,-0.5776377058261442,0.0
VIVOSSPK40_287,CHÍNH SỰ KẾT NỐI LÀM NÊN KẾT QUẢ ĐÁNG KINH NGẠC,897.6428937180075,1.026521921157837,0.17658375490580036,2.16353178024292,0.12051196149885982,0.0
VIVOSSPK40_288,NGOÀI RA HỌ VẪN CÒN MUỐN GIỮ CHÂN CẦU THỦ XUẤT SẮC NHẤT CỦA MÌNH,854.0051590263577,1.0223424434661865,0.24523552745425078,2.024259567260742,0.02035414682818435,0.0
VIVOSSPK40_289,SỰ CHUẨN BỊ TÍCH CỰC CÙNG CƠ HỘI ĐÃ TẠO NÊN MAY MẮN,824.9014650512389,1.027234673500061,0.23898389591592908,2.1615817546844482,-0.1640854250484344,0.0
VIVOSSPK40_290,CÓ MỘT HỌC SINH CÙNG QUÊ TÊN BẠCH VĂN TRỮ BẾ GIÚP MỘT ĐỨA,865.623938306705,1.032209038734436,0.1597540597599035,1.600509524345398,-0.011558890076900447,0.0
VIVOSSPK40_291,NGƯỜI LÁI THUYỀN GIỐNG NHƯ NGHỆ SĨ ĐANG ĐIỀU KHIỂN TAY CHÈO,962.8921932738273,1.0175893306732178,0.19221104753464477,2.0591673851013184,0.2202542599480284,0.08333333333333333
VIVOSSPK40_292,MUỐN HỌC HỆ NÀY NGƯỜI HỌC PHẢI TRẢI QUA MỘT KỲ THI TUYỂN,884.5043023467933,1.0206975936889648,0.154831536952125,2.2080116271972656,-0.24539671364226737,0.0
VIVOSSPK40_293,ĐOÀN LÀM PHIM GIAO LỘ ĐỊNH MỆNH RA MẮT KHÁN GIẢ THỦ ĐÔ,856.2204465767004,1.026522159576416,0.08696022065817331,1.8387714624404907,-0.6996061193043372,0.07692307692307693
VIVOSSPK40_294,VÁY VẪN GIỮ VỊ TRÍ QUAN TRỌNG TRONG NHỮNG KIỂU ÁO MÙA THU,963.8314272119582,1.0213136672973633,0.09707480097620819,2.0238986015319824,-0.0075138993510541555,0.0
VIVOSSPK40_295,LÀM SAO CÁC ÔNG CÓ THỂ TIN CHẮC KHÔNG CÓ HIỆN TƯỢNG LẠI QUẢ,889.2925023434984,1.021435260772705,0.10590972297657067,1.6803873777389526,-0.14314009226231025,0.0
VIVOSSPK40_296,CỨU SỐNG BỆNH NHÂN BỊ CHÙM ĐẠN CHÌ GĂM Ổ BỤNG,936.9527673776398,1.0209896564483643,0.1473113279229946,2.0540621280670166,0.645090353897323,0.18181818181818182
VIVOSSPK40_297,NGUYÊN NHÂN KHÁCH QUAN LÀ THIẾU CHỈ ĐẠO SÁT SAO CỦA NHÀ NƯỚC,923.5017228084884,1.0237237215042114,0.2470665426219729,2.1655869483947754,0.04548734074172656,0.0
VIVOSSPK40_298,CÓ NHIỀU NGƯỜI GIÀY DÉP ĐỨT CẢ VÌ BỊ GIẪM ĐẠP,917.4838592214605,1.0259909629821777,0.15340295745633578,1.7269471883773804,-0.2503932987371084,0.2727272727272727
VIVOSSPK40_299,BẤT KỂ GIỜ NÀO NGÀY HAY ĐÊM TRỜI MƯA GIÓ VẪN KHÔNG THIẾU CÁC ANH,897.0664391227727,1.0202761888504028,0.15651332691751374,2.078871488571167,0.09401866168421188,0.0
VIVOSSPK40_300,ĐỐI TƯỢNG TUYỂN SINH NGÀNH QUẢN LÝ GIÁO DỤC HỌC SINH PHỔ THÔNG,934.7647515371349,1.0198110342025757,0.17413968970077898,1.9651744365692139,-0.28519256341330274,0.0
VIVOSSPK41_001,TRƯNG BÀY TRIỂN LÃM SẮP ĐẶT TRANH VÀ ẢNH MANG TÊN NHỮNG GIỌT NƯỚC,782.5825658808768,1.0295944213867188,0.08405557415415978,2.179107427597046,-0.7685737996375973,0.07142857142857142
VIVOSSPK41_002,BỆNH VIỆN PHẢI XUẤT TIỀN ĐỂ MUA THUỐC THIẾT YẾU PHỤC VỤ BỆNH NHÂN,762.0121055685622,1.0415178537368774,0.09797734271486068,2.070152521133423,-0.6233160845050734,0.0
VIVOSSPK41_003,VỚI NGƯỜI NHẬT NHỮNG MÓN ĂN ẤY CÒN ĐƯỢC XEM LÀ QUỐC HỒN QUỐC TÚY,784.4086458334291,1.032665729522705,0.16495168542711658,1.5793521404266357,-0.34306730854580697,0.0
VIVOSSPK41_004,KHI TRẺ LỚN LÊN THỈNH THOẢNG CÓ THỂ CÓ NƯỚC MẮT CHẢY QUA LỖ NÀY,780.8191358871792,1.0291248559951782,0.18034026102388542,1.5446091890335083,-0.046454313943089014,0.06666666666666667
VIVOSSPK41_005,TUY NHIÊN SỐ NÚT GIAO THÔNG CÓ NHỮNG CÂY CẦU NÀY KHÔNG NHIỀU,799.4385911980962,1.034255862236023,0.22996061992929318,1.5679792165756226,0.3989006145238854,0.0
VIVOSSPK41_006,ĐỜI MÌNH ĐÃ KHỔ CHẲNG LẼ BẮT CON CŨNG KHỔ THEO,773.6891769572229,1.057051420211792,0.30451368404204526,1.467864751815796,0.3753791330989275,0.0
VIVOSSPK41_007,NGÀNH THUẾ ĐÃ LẮNG NGHE NGƯỜI NỘP THUẾ THÌ TUI CŨNG LẮNG NGHE ÔNG NÓI,789.7076515156043,1.0403372049331665,0.20287734282026584,1.4740583896636963,0.21550338408169287,0.06666666666666667
VIVOSSPK41_008,CẢ LÀNG CHÀI THÔN CHÂU THUẬN LẶNG THINH TIẾP TỤC CHỜ NGÓNG TIN TỨC,802.294810788239,1.0353014469146729,0.15343601632715806,1.5423070192337036,0.3747225833770405,0.14285714285714285
VIVOSSPK41_009,HOA ĐÀO CHỮA BÍ TIỂU TIỆN CHỮA THỦY THŨNG LÀM ĐẸP DUNG NHAN,800.2984466543274,1.0241711139678955,0.305877804007498,1.5836284160614014,0.005223050793061652,0.15384615384615385
VIVOSSPK41_010,ĐẾN LÚC NÀY THẾ TRẬN XEM NHƯ ĐÃ ĐƯỢC AN BÀI,791.0025422882198,1.0261012315750122,0.2280934768688313,1.458194613456726,0.56750007568135,0.0
